universalmessageid,socialnetwork,senderuserid,senderscreenname,senderlistedname,senderprofileimgurl,senderprofilelink,senderfollowerscount,senderinfluencerscore,senderage,sendergender,originalauthor,originalauthorprofilelink,title,message,messagetype,createdtime,language,languagecode,countrycode,mediatypelist,permalink,domain,retweets,tweetgenerator,favorites,receiverid,receiverscreenname,assignedby,assignedto,spam,status,intellocation,priority,starrating,sentiment,reviewsource,experiencescoremessagelevel,clientqueues,partnerqueues,clientcustomprops,partnercustomprops,customtags,actiontime,geotarget,postid,associatedcases,location,country,state,city,latitude,longitude,senderemail,v55,campaignname,year,TwitterHandle,TwitterHandleCustomerService,Cik,Gvkey
TWITTER_2_1057848678499540995,TWITTER,837814735,valynnncia,valynnncia,https://pbs.twimg.com/profile_images/1455593976648519681/l3HZgyAe_normal.jpg,,378,0,0,,,,,"My baby sister and I get left at Safeway.

Me- dang they just left us. That sucks.

My sister- yeah, oh well letâs eat our kettle chips and not share w buggy.

ð I just love her. pic.twitter.com/ytvhr7tTbQ",Twitter Update,15:53.5,,,US,PHOTO,https://twitter.com/vlynnciat18_/status/1057848678499540995,twitter.com,0,Twitter for iPhone,0,,,,,FALSE,,,,,NEGATIVE,,,,,,,,15:53.5,,,,"Colorado, United States",United States,,,39.000271,-105.50083,,Twitter Update,,2018,Safeway,,86144,9359
TWITTER_2_1057849520007065601,TWITTER,2466367338,theatrelesbian,ð©ð»âð»lilyð³ï¸âð,https://pbs.twimg.com/profile_images/1453811702424903686/kkJlqEld_normal.jpg,,416,0,0,F,,,,various things carmilla has been called so far in our campaign:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1057849760164536320,TWITTER,421809568,juicyauti,auti,https://pbs.twimg.com/profile_images/1359376977325666305/7ELJzypN_normal.jpg,,697,0,24,,,,,come in to my job at rue21 and let me spray perfumes for u i got u,Twitter Update,20:11.4,,,US,,https://twitter.com/juicyauti/status/1057849760164536320,twitter.com,0,Twitter for iPhone,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,20:11.4,,,,"Atlanta, Georgia, United States",United States,,,33.749001,-84.387978,,Twitter Update,,2018,rue21,,1471458,183570
TWITTER_2_1057850243088179200,TWITTER,32455305,TBTimesBiz,Business by Tampa Bay Times,https://pbs.twimg.com/profile_images/1156927767218393089/iKv3cz2r_normal.jpg,,7038,0,0,,,,,"Whatâs next for HSN after major job cuts? YouTube shows, podcasts and chats with Alexa to connect to younger shoppers dlvr.it/Qq8q1v",Twitter Update,22:06.5,,,US,LINK,https://twitter.com/TBTimesBiz/status/1057850243088179200,twitter.com,0,dlvr.it,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,22:06.5,,,,"Saint Petersburg, Florida, United States",United States,,,27.770861,-82.679268,,Twitter Update,,2018,HSN,HSN,1434729,180402
TWITTER_2_1057851872998916096,TWITTER,9.54E+17,SonomaScanner,Sonoma County Scanner Updates,https://pbs.twimg.com/profile_images/1443687316246040576/LDeYgrMH_normal.jpg,,20138,0,0,F,,,,"18:40 10/31/18

Assault and Robbery, Safeway, W College Ave., SR.  Suspect pistolwhipped victim, took his wallet.
Suspect last seen eastbound on College, on foot.",Twitter Update,28:35.1,,,US,,https://twitter.com/SonomaScanner/status/1057851872998916096,twitter.com,0,Twitter for iPhone,0,,,,,FALSE,,,,,NEGATIVE,,,,,,,,28:35.1,,,,"Petaluma, California, United States",United States,,,38.232422,-122.63665,,Twitter Update,,2018,Safeway,,86144,9359
TWITTER_2_1057852285483708416,TWITTER,208736923,branson_landing,Branson Landing,https://pbs.twimg.com/profile_images/831171744538861568/Jwz5b3ic_normal.jpg,,3530,0,0,M,,,,"Most Wonderful Time of Year Parade is Saturday, November 3, 2018. The parade route begins at the north end (Belk) of Branson Landing Promenade at 10 am and ends at Bass Pro Shops. Performances by Branson star entertainers will follow the parade in front of the Landing fountains. pic.twitter.com/tpbHrr9mHF",Twitter Update,30:13.5,,,US,PHOTO,https://twitter.com/branson_landing/status/1057852285483708416,twitter.com,1,Hootsuite Inc.,6,,,,,FALSE,,,,,POSITIVE,,,,,,,,30:13.5,,,,"Branson, Missouri, United States",United States,,,36.643669,-93.218513,,Twitter Update,,2018,belk,,1051771,117981
TWITTER_2_1057853009181327365,TWITTER,7.87E+17,studio26media,"Kimball Coburn, Jr.",https://pbs.twimg.com/profile_images/786813492212883456/z70Vs9k-_normal.jpg,,129,0,0,M,,,,Home Shopping Network hopefuls at work in Studio 26. #hsn #youngfilmmakers pic.twitter.com/LzwGNgpbhf,Twitter Update,33:06.0,,,US,PHOTO,https://twitter.com/studio26media/status/1057853009181327365,twitter.com,1,Twitter for iPhone,1,,,,,FALSE,,,,,NEUTRAL,,,,,,,,33:06.0,,,,"Azusa, California, United States",United States,,,34.133621,-117.90756,,Twitter Update,,2018,HSN,HSN,1434729,180402
TWITTER_2_1057853307790745600,TWITTER,9.72E+17,The_CasualSmart,The Casual Smart,https://twitter.com/The_CasualSmart/profile_image?size=original,,0,0,0,,,,,Deutsche Bank Keeps Shutterstock $SSTK As a Hold; They Now Have a Target Price Of $35 cardinalweekly.com/deutsche-bank-â¦,Twitter Update,34:17.2,,,US,LINK,https://twitter.com/The_CasualSmart/status/1057853307790745600,twitter.com,0,The_CasualSmart,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,34:17.2,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,Shutterstock,,1549346,3382
TWITTER_2_1057858518538170373,TWITTER,893352894,SyzSV,Sergii Syzonenko,https://pbs.twimg.com/profile_images/1203680640585150464/SimOLqzV_normal.jpg,,467,0,0,M,,,,Mobile concept check out this image on Shutterstock shutterstock.com/image-vector/iâ¦,Twitter Update,54:59.5,,,US,LINK,https://twitter.com/SyzSV/status/1057858518538170373,twitter.com,0,Twitter Web Client,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,54:59.5,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,Shutterstock,,1549346,3382
TWITTER_2_1057860150038536192,TWITTER,40974219,DDRTX,Newsletter Ddrtx,https://pbs.twimg.com/profile_images/672074378/DDRTX_logo_Small_normal.jpg,,271,0,0,,,,,Come see us this weekend at 2 different events!  Meet some great dogs and volunteers! ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1057860705787867137,TWITTER,560602664,DestinyRain808,à¼â¿ð»ðð¤ð¥ðððª âðððà¼â¿ â£,https://pbs.twimg.com/profile_images/1458339932259250187/CkQ7-qve_normal.jpg,,2165,0,0,F,,,,"November's Pet Jewel from Kroger/Safeway $20 Cards
Bitter Winter Sapphire Jewel with 1 Angry Snowpig Card (+ Ice Damage), 10K Crowns (or 2 months membership) and an Energy Elixir!! pic.twitter.com/j9MpDfmnVv",Twitter Update,03:41.0,,,US,PHOTO,https://twitter.com/DestinyRain808/status/1057860705787867137,twitter.com,7,Twitter Web Client,31,,,,,FALSE,,,,,NEUTRAL,,,,,,,,03:41.0,,,,"Hawaii, United States",United States,,,20.75028,-156.50027,,Twitter Update,,2018,Safeway,,86144,9359
TWITTER_2_1057861475673559042,TWITTER,1925323837,Tidtwo,Russell Iwasa,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,7,0,0,M,,,,"Soda refill (@ Safeway in Honolulu, HI) swarmapp.com/tidtwo/checkinâ¦",Twitter Update,06:44.6,,,US,LINK,https://twitter.com/Tidtwo/status/1057861475673559042,twitter.com,0,Foursquare,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,06:44.6,,,,"Hawaii, United States",United States,,,20.75028,-156.50027,,Twitter Update,,2018,Safeway,,86144,9359
TWITTER_2_1057862229469601793,TWITTER,479081033,QuiteDecent,QuiteDecent,https://pbs.twimg.com/profile_images/2013651054/profile2_normal.jpg,,212,0,0,,,,,Almost forgot about these photos I uploaded to #ShutterStock - shutterstock.com/image-photo/keâ¦ shutterstock.com/image-photo/keâ¦,Twitter Update,09:44.3,,,US,"LINK,LINK",https://twitter.com/QuiteDecent/status/1057862229469601793,twitter.com,0,Facebook,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,09:44.3,,,,"New York City, New York, United States",United States,,,40.714272,-74.005966,,Twitter Update,,2018,Shutterstock,,1549346,3382
TWITTER_2_1057864420016025600,TWITTER,1.04E+18,SpotTheDealUSA,Spot The Deal USA,https://pbs.twimg.com/profile_images/1464706818437890048/QgdnbR6t_normal.jpg,,291,0,0,,,,,$50 OFF #Cabelas #Sale MasterbuiltÂ® Adventure Series MES 130B Digital Electric Smoker #Grilling #Cooking (ad) fave.co/2qjVakM https://t.co/wzYEOjmWDW,Twitter Update,18:26.6,,,US,PHOTO,https://twitter.com/spotthedealusa/status/1057864420016025600,twitter.com,1,Twitter Web Client,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,18:26.6,,,,"Ontario, California, United States",United States,,,34.063339,-117.65089,,Twitter Update,,2018,Cabelas,,1267130,264708
TWITTER_2_1057864601767829505,TWITTER,712125241,viki_jaelulu,Guluuuuuu,https://pbs.twimg.com/profile_images/1001714733718933505/6bI05K0y_normal.jpg,,154,0,20,F,,,,Estee Lauder 2018 Blockbuster Collection For $68 With $45 Estee Lauder Purchase @ Belk + 3% Cash Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1057864893720915968,TWITTER,893352894,SyzSV,Sergii Syzonenko,https://pbs.twimg.com/profile_images/1203680640585150464/SimOLqzV_normal.jpg,,467,0,0,M,,,,2019 number mockup HNY check out this image on Shutterstock shutterstock.com/image-vector/nâ¦ #HNY #2019,Twitter Update,20:19.5,,,US,LINK,https://twitter.com/SyzSV/status/1057864893720915968,twitter.com,0,Twitter Web Client,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,20:19.5,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,Shutterstock,,1549346,3382
TWITTER_2_1057865719080148992,TWITTER,8.44E+17,Lydia_Beeyoobee,lydia,https://pbs.twimg.com/profile_images/1250181628535734273/G01Wx3dW_normal.jpg,,1632,0,0,F,,,,*~*~Fun ideas~*~* for students & young professionals!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1057868014681382912,TWITTER,494571043,Tomagraphy_,Toma Woo,https://pbs.twimg.com/profile_images/741457869644521472/G3fmJb_j_normal.jpg,,214,0,0,,,,,Mmm #bacon. #kimchifriedrice #heavenly @ Safeway instagram.com/p/BpoEhqkBcKw/â¦,Twitter Update,32:43.6,,,US,LINK,https://twitter.com/spooncvc/status/1057868014681382912,twitter.com,1,Instagram,0,,,,,FALSE,,,,,POSITIVE,,,,,,,,32:43.6,,,,San Francisco,United States,,San Francisco,37.708076,-122.51492,,Twitter Update,,2018,Safeway,,86144,9359
TWITTER_2_1057870431733063681,TWITTER,68360216,Hawk8509,Rick Nelson,https://pbs.twimg.com/profile_images/1137958619100667904/q1mdgOCY_normal.jpg,,972,0,0,M,,,,Enjoying this cooler weather. Wonder if the lakes will freeze again this winter ð¥¶ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1057874712162955264,TWITTER,28756492,blakcirclegirl,BlakCircleGirl,https://pbs.twimg.com/profile_images/709771518981464069/kK69pr7Q_normal.jpg,,1640,0,0,F,,,,Happy Halloween everyone!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1057879259723821056,TWITTER,98505044,Reneerbo,Renee Barnes-Orozco,https://pbs.twimg.com/profile_images/1207132274531061760/3j1C8-ch_normal.jpg,,17535,0,0,F,,,,".Shutterstock now offers access to editorial content, including the latest news stories, fashion, sports and culture. buff.ly/2ziG1UX",Twitter Update,17:24.6,,,US,LINK,https://twitter.com/Reneerbo/status/1057879259723821056,twitter.com,0,IFTTT,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,17:24.6,,,,"Sacramento, California, United States",United States,,,38.58157,-121.4944,,Twitter Update,,2018,Shutterstock,,1549346,3382
TWITTER_2_1057880960920895488,TWITTER,9.50E+17,bbnsnews,Baseball News Source,https://pbs.twimg.com/profile_images/950447991495606272/ru9vq2m9_normal.jpg,,239,0,0,,,,,NutriSystem $NTRI Upgraded by ValuEngine to âSellâ  baseballnewssource.com/?p=2913869,Twitter Update,24:10.2,,,US,LINK,https://twitter.com/bbnsnews/status/1057880960920895488,twitter.com,0,Zapier.com,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,24:10.2,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,Nutrisystem,Nutrisystem,1096376,31227
TWITTER_2_1057882221309247489,TWITTER,8.39E+17,foodsfordiabet1,foodsfordiabetes,https://pbs.twimg.com/profile_images/839346531857637378/0t3BrF12_normal.jpg,,5,0,0,,,,,Vitacost Raspberry Ketones Complete (250 mg) Featuring Razberi-K with Green Coffee Bean and Green Tea â 60 Vegetarian Capsules Review dietarysupplement.review/vitacost-raspbâ¦ https://t.co/8WwOAC5jiN,Twitter Update,29:10.7,,,US,PHOTO,https://twitter.com/foodsfordiabet1/status/1057882221309247489,twitter.com,0,IFTTT,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,29:10.7,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,Vitacost,http://vitacost.com/service,1401688,179818
TWITTER_2_1057882689905221632,TWITTER,228454310,Fairbanks_Jobs,Fairbanks Jobs,https://pbs.twimg.com/profile_images/651452105270685696/hReUp8KJ_normal.png,,113,0,0,,,,,"Seafood Manager/Fairbanks, AK, Store: Safeway - Fairbanks, AK - JOB DESCRIPTION: As a primary contact for Safeway customers, the Seafood Manager provides friendly, courteous, and helpful service. The Seafood Managerâ¦ dlvr.it/Qq99PK For More Jobs >>> Please Go2 our Page!",Twitter Update,31:02.4,,,US,LINK,https://twitter.com/Fairbanks_Jobs/status/1057882689905221632,twitter.com,0,dlvr.it,0,,,,,FALSE,,,,,POSITIVE,,,,,,,,31:02.4,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,Safeway,,86144,9359
TWITTER_2_1057883624605995009,TWITTER,9.53E+17,talltalesfishn,Tall Tales Fishing,https://pbs.twimg.com/profile_images/1225520453659308033/RAamT0vf_normal.jpg,,3875,0,0,,,,,"Kayak Fishing a Pond for Smallmouth  & Pike | Field Trips Vermont, bassfishingvids.com/kayak-fishing-â¦",Twitter Update,34:45.3,,,US,LINK,https://twitter.com/bassfishinvids/status/1057883624605995009,twitter.com,0,BassFishingVids Autopost,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,34:45.3,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,KAYAK,http://kayak.com/support,1312928,186473
TWITTER_2_1057889736537374721,TWITTER,69484146,GSWSyndicate,GSWSyndicate,https://pbs.twimg.com/profile_images/385563299/twitter_twain_normal.gif,,7947,0,0,,,,,See #Funny #Cartoon #Gifts #Psychiatry #Marijuana  #Dogs #Cats #Computers Lawyers #Police #Celebrities #cafepress http://RickLondonCartoons,Twitter Update,59:02.5,,,US,,https://twitter.com/GSWSyndicate/status/1057889736537374721,twitter.com,1,Tweet Suite,1,,,,,FALSE,,,,,NEUTRAL,,,,,,,,59:02.5,,,,"New Orleans, Louisiana, United States",United States,,,29.954651,-90.075073,,Twitter Update,,2018,cafepress,cafepress,1117733,188855
TWITTER_2_1057890146463502337,TWITTER,1329084944,RTAHealth,RealTruthAboutHealth,https://pbs.twimg.com/profile_images/1039904285897752576/tkuWraUJ_normal.jpg,,2232,0,0,,,,,"#New #2018  #Conference -  Just Released,  #author, #BrianClement; is the founder of the Hippocrates Health Institute (HHI).   #EatingPoultry, #PoisonMeat, #VeganDiet, #WholeFoods, #Vegan, #RawVegan, #WholeFood, #HealthyNutrition, #Veganism, youtu.be/NELJQ2FqqsQ",Twitter Update,00:40.2,,,US,LINK,https://twitter.com/RTAHealth/status/1057890146463502337,twitter.com,0,Hootsuite Inc.,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,00:40.2,,,,"New York, United States",United States,,,43.000351,-75.499901,,Twitter Update,,2018,WholeFoods,WholeFoods,865436,24893
TWITTER_2_1057890322028654592,TWITTER,8.91E+17,dog_inspire,Dog Inspire ð,https://pbs.twimg.com/profile_images/892053197354696704/TQ2ks-tQ_normal.jpg,,6387,0,0,,,,,"CafePress - Usual Suspects - Non-slip Rubber Mousepad, Gaming Mouse Pad order.sale/Tbfh (via Amazon) https://t.co/ZCvxRpdERy",Twitter Update,01:22.1,,,US,PHOTO,https://twitter.com/dog_inspire/status/1057890322028654592,twitter.com,0,FPTraffic,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,01:22.1,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,cafepress,cafepress,1117733,188855
TWITTER_2_1057891501533990912,TWITTER,8.91E+17,sportsphoto7,sportsphotography,https://twitter.com/sportsphoto7/profile_image?size=original,,0,0,0,,,,,photo on Shutterstock: shutterstock.com/pic-678108115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER_2_1057891911015559169,TWITTER,19175732,JennHoffmanFoto,Jenn Hoffman Photo,https://pbs.twimg.com/profile_images/889298876762656769/zAXqDAGx_normal.jpg,,2691,0,0,F,,,,Happy Trick-or-Treating from Our Pumpkin Patch to Yours #BassProShops #Cabelas admin.pictureu.com/PictureUMicro/â¦,Twitter Update,07:40.9,,,US,LINK,https://twitter.com/JennHoffmanFoto/status/1057891911015559169,twitter.com,0,Twitter for iPhone,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,07:40.9,,,,Des Moines,United States,,Des Moines,41.501408,-93.709503,,Twitter Update,,2018,Cabelas,,1267130,264708
TWITTER_2_1057893510978920449,TWITTER,28756492,blakcirclegirl,BlakCircleGirl,https://pbs.twimg.com/profile_images/709771518981464069/kK69pr7Q_normal.jpg,,1640,0,0,F,,,,"Wings buff.ly/2AgF15i
RedBubble: buff.ly/2Obsnx1
CafePress:
buff.ly/2ObFzlJ
buff.ly/2Qxiwyl
Zazzle:
buff.ly/2OeUWKk
Society6: 
buff.ly/2O9rCF0
ArtsAdd:
buff.ly/2Qxix5n 
Also on #Amazon & #3dRose under ""BlakCircleGirl""! https://t.co/Rvz0aLOoRy",Twitter Update,14:02.4,,,US,"PHOTO,PHOTO",https://twitter.com/blakcirclegirl/status/1057893510978920449,twitter.com,0,Buffer,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,14:02.4,,,,"California, United States",United States,,,37.250221,-119.75126,,Twitter Update,,2018,cafepress,cafepress,1117733,188855
TWITTER_2_1057896914551824384,TWITTER,68559732,MarketBeatCom,MarketBeat,https://pbs.twimg.com/profile_images/1310570343245938689/tj6NI-25_normal.png,,10697,0,0,,,,,"Mercadolibre Inc to Post Q3 2019 Earnings of $0.87 Per Share, Piper Jaffray Companies Forecasts $MELI zpr.io/6kumh",Twitter Update,27:33.9,,,US,LINK,https://twitter.com/ConsumerFeed/status/1057896914551824384,twitter.com,0,Zapier.com,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,27:33.9,,,,"Sioux Falls, South Dakota, United States",United States,,,43.549969,-96.700333,,Twitter Update,,2018,Mercadolibre,ml_ajuda,1099590,178081
TWITTER_2_1057897153274806272,TWITTER,9.50E+17,bbnsnews,Baseball News Source,https://pbs.twimg.com/profile_images/950447991495606272/ru9vq2m9_normal.jpg,,239,0,0,,,,,"Equities Analysts Set Expectations for CarMax, Incâs Q3 2019 Earnings $KMX  baseballnewssource.com/?p=2913999",Twitter Update,28:30.8,,,US,LINK,https://twitter.com/bbnsnews/status/1057897153274806272,twitter.com,0,Zapier.com,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,28:30.8,,,,United States,United States,,,39.759998,-98.5,,Twitter Update,,2018,CarMax,,1170010,64410
TWITTER_2_1057900060476723200,TWITTER,264159981,Fullerton_Job,Fullerton Jobs,https://pbs.twimg.com/profile_images/669450710631776257/hnexKDK7_normal.png,,101,0,0,,,,,"VENTURA CO - PHARMACY CLERK FLOATER: Safeway - Fullerton, CA - Safeway pharmacy technicians enjoy working in a community pharmacy setting that provides total health care to their neighborhood customers. Our pharmacyâ¦ dlvr.it/Qq9PV2 For More Jobs >>> Please Go2 Our Page!",Twitter Update,40:03.9,,,US,LINK,https://twitter.com/Fullerton_Job/status/1057900060476723200,twitter.com,0,dlvr.it,0,,,,,FALSE,,,,,POSITIVE,,,,,,,,40:03.9,,,,"California, United States",United States,,,37.250221,-119.75126,,Twitter Update,,2018,Safeway,,86144,9359
TWITTER_2_1057900261325172736,TWITTER,2532007974,coupon4share14,Linda Ha,https://pbs.twimg.com/profile_images/471910721916137472/d6UtIux-_normal.jpeg,,22,0,0,F,,,,Redeem this code and take 20% OFF sitewide + FREE shipping on orders of $49+ at 1800PetMeds. Shop now! ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paylesswithcoupons.com/store/1800petmâ¦ https://t.co/GgeD0lwRV6,Twitter Update,40:51.8,,,US,PHOTO,https://twitter.com/coupon4share14/status/1057900261325172736,twitter.com,0,Twitter Web Client,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,40:51.8,,,,"New York, United States",United States,,,43.000351,-75.499901,,Twitter Update,,2018,1800PetMeds,DM for customer support,1040130,65406,,,,,,,,,,,,,,
TWITTER_2_1057903830774407168,TWITTER,207066250,Anaheim_Jobs_CA,Anaheim Jobs,https://pbs.twimg.com/profile_images/668889659192250368/HmHYoqdl_normal.png,,51,0,0,,,,,"Delivery Driver: Safeway - Anaheim, CA - Delivery Driver -- Job Description This is a fast-paced position in our growing E-Commerce unit that involves lifting, lowering, and carrying groceries that typically weighâ¦ dlvr.it/Qq9SPK For More Jobs >>> Please Go2 Our Page!",Twitter Update,55:02.8,,,US,LINK,https://twitter.com/Anaheim_Jobs_CA/status/1057903830774407168,twitter.com,0,dlvr.it,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,55:02.8,,,,"Anaheim, California, United States",United States,,,33.835289,-117.9145,,Twitter Update,,2018,Safeway,,86144,9359
TWITTER_2_1057906954385932288,TWITTER,9.01E+17,dispatchtribune,Dispatch Tribunal,https://pbs.twimg.com/profile_images/901201131174363137/f5XejW6W_normal.jpg,,776,0,0,,,,,Contrasting Alkaline Water $WTER and SYSCO $SYY dispatchtribunal.com/?p=2319625,Twitter Update,07:27.5,,,US,LINK,https://twitter.com/dispatchtribune/status/1057906954385932288,twitter.com,0,Zapier.com,0,,,,,FALSE,,,,,NEUTRAL,,,,,,,,07:27.5,,,,"Florida, United States",United States,,,28.75054,-82.500099,,Twitter Update,,2018,Sysco,SYSCOSOFTWARE,96021,10247
